date,weighted_tavg,weighted_prcp
2017-06-28,15.318404033844995,0.16824318490789944
2017-06-29,14.57005419795731,0.8998593921061403
2017-06-30,13.074268390664,0.24030289193620705
2017-07-01,15.136241475694703,0.28299301556872236
2017-07-02,15.650344810151863,0.27822324363276735
2017-07-03,16.053317206570327,0.42945915598293305
2017-07-04,16.661360117666188,0.19413662567708886
2017-07-05,17.081130278479545,0.11218062334510691
2017-07-06,17.419830026875673,0.13746977579673614
2017-07-07,16.79564385789302,0.3966925516664126
2017-07-08,17.173862592497084,0.3569606769149756
2017-07-09,17.533343892607895,0.06499575545596234
2017-07-10,17.495700022409235,0.33040845058321267
2017-07-11,17.404786377053366,0.3716321792998852
2017-07-12,16.12640982365219,0.2819068610580359
2017-07-13,15.859191934154508,0.3998171580932601
2017-07-14,17.050078974843967,0.48016882009172385
2017-07-15,16.844206232024785,0.1596864094438381
2017-07-16,16.9095006629793,0.3712128647417604
2017-07-17,16.77944532622743,0.11423459175381658
2017-07-18,16.458704117322203,0.28866654302548195
2017-07-19,17.30130131125498,0.8401053418077478
2017-07-20,17.354898400749402,0.42947437999631116
2017-07-21,17.914408649462867,0.31200717949209916
2017-07-22,16.8119115373626,0.17583334109570364
2017-07-23,16.066780122125053,0.3493747772971439
2017-07-24,17.017139989243528,0.24380615095543573
2017-07-25,17.061299076768314,0.1488435661411111
2017-07-26,16.957659692553957,0.1960165361879237
2017-07-27,16.535061435128032,0.4792601937520817
2017-07-28,16.787502690336023,0.4553055632797436
2017-07-29,16.5150303502794,1.0687061627621728
2017-07-30,16.484989413233464,0.36977608347072266
2017-07-31,15.656891919910498,0.13236721484249525
2017-08-01,15.426721355965618,0.2923142954878112
2017-08-02,13.979928557390979,1.1732792237478364
2017-08-03,13.63214981891067,0.18819370575363076
2017-08-04,14.066005391876386,0.16136489758462577
2017-08-05,14.407038734575519,0.9631128158590273
2017-08-06,13.901178695209612,0.30047459899372464
2017-08-07,13.666608702700646,0.7868805638487063
2017-08-08,14.275316623037076,0.3218065511885718
2017-08-09,14.17906021636106,0.8165630702584306
2017-08-10,13.579276427673976,0.5232048464769844
2017-08-11,14.519871022681542,0.46686462474383283
2017-08-12,14.37583068601607,1.3568576936633643
2017-08-13,14.479437248940103,0.42815485146144916
2017-08-14,14.770117687043856,0.583403329629104
2017-08-15,14.5345834089798,0.7075815951550888
2017-08-16,14.805497962736942,0.2958759910412594
2017-08-17,15.485543955757832,0.23852230601310323
2017-08-18,15.845909653582988,0.22525175892318552
2017-08-19,16.359546549786437,0.06937235376003191
2017-08-20,15.280003696555514,0.059982403813606124
2017-08-21,15.147565069448303,0.22032019953986043
2017-08-22,14.642291753716087,0.29009779001748165
2017-08-23,14.618793911613771,0.053727545059973604
2017-08-24,14.93524448801796,0.1007034347612935
2017-08-25,14.296964076949312,0.24378159020333667
2017-08-26,14.861473632844447,0.057961842368845364
2017-08-27,13.987042724982025,0.16884488704169195
2017-08-28,14.753391086860443,0.03860787531725847
2017-08-29,15.426870839918166,0.0969794454753903
2017-08-30,15.138802011468462,0.01850277624675805
2017-08-31,14.80371538443102,0.48634447168393197
2017-09-01,14.612281959115764,0.409529210512966
2017-09-02,14.838167189229774,0.44824921488535563
2017-09-03,15.935379065659768,0.010301409247279923
2017-09-04,14.371671407579779,0.08428000151028855
2017-09-05,11.84479236427451,0.054984905448018026
2017-09-06,11.761030082434415,0.047511577422583835
2017-09-07,12.948532047809785,0.010143218936710476
2017-09-08,13.68992742585294,0.012948685321584786
2017-09-09,14.729681466349351,0.03161911166694996
2017-09-10,14.907380377575013,0.05026028475322232
2017-09-11,14.296416607257331,0.02356215136615437
2017-09-12,14.870990258262946,0.043322235164781266
2017-09-13,13.971407745836077,0.17141104533790918
2017-09-14,13.514728539849383,0.537980889551208
2017-09-15,11.852532610984259,2.430485448910386
2017-09-16,10.631378163613965,0.803056136537224
2017-09-17,9.71003288872031,0.08777375525343471
2017-09-18,11.3975206201281,0.30165081962707313
2017-09-19,13.237303932762797,0.4023360365912262
2017-09-20,11.937306870229666,0.13253229812747877
2017-09-21,12.258676775503998,0.16665613247484418
2017-09-22,12.341319852678264,0.27210250057754676
2017-09-23,10.940906666912669,1.0044030565217272
2017-09-24,9.796784695745094,1.4150360947441871
2017-09-25,9.22303103724257,1.8385062415614162
2017-09-26,9.053611746917687,0.29486514412304504
2017-09-27,9.99738820458801,0.22200956371382224
2017-09-28,10.066451334609605,0.17162888405715887
2017-09-29,9.89366222839125,0.06532948792712169
2017-09-30,10.96850143457135,0.04776452277508779
2017-10-01,10.316284271882777,0.5158251330451796
2017-10-02,9.43165419165504,0.8626195579692125
2017-10-03,8.50067693580323,0.39507495301375267
2017-10-04,8.395228297333547,0.40452102327995665
2017-10-05,9.512117022537431,0.4025084030891462
2017-10-06,10.02119502919671,0.6302391397628145
2017-10-07,10.319111890832149,0.25097397517500586
2017-10-08,8.489931053853823,0.14432838551572777
2017-10-09,6.318245915184107,0.18765132738251403
2017-10-10,6.35480429533953,0.13074384991257032
