date,close,high,low,open,volume,weighted_tavg,weighted_prcp,Fed_Rate,CPI,GDP,gk_vol_1d,gk_vol_21d
2018-04-18,475.25,476.0,465.5,466.25,51497,9.262494407686996,0.8677874983060513,1.69,250.546,20580.912,0.010371533039459473,0.015234669589300037
2018-04-19,476.75,480.0,471.75,477.5,43868,8.741835025475162,0.0641921005055207,1.69,250.546,20580.912,0.012220060956617512,0.015260967273396623
2018-04-20,463.25,476.75,462.25,476.25,47332,9.84164575562666,0.1443801461811079,1.7,250.546,20580.912,0.013457204016884421,0.015322674153934072
2018-04-23,461.5,469.0,458.75,464.25,56901,13.134859657385768,3.458354512858262,1.7,250.546,20580.912,0.015182613191368752,0.015434606380084785
2018-04-24,472.5,473.0,455.5,461.25,29307,13.001182922783094,1.0390032040655424,1.7,250.546,20580.912,0.022052541452436198,0.015401083288216825
2018-04-25,486.25,488.5,472.25,473.0,28837,11.48764428362506,4.336053564685399,1.7,250.546,20580.912,0.016655830296405893,0.01544407074570561
2018-04-26,480.75,491.5,476.5,485.25,23003,12.33308282431168,0.15908178989679,1.7,250.546,20580.912,0.021137384888352102,0.015898860662786767
2018-04-27,495.5,495.75,480.25,484.0,16632,13.963116686852146,0.1077443811123088,1.7,250.546,20580.912,0.01707319633349928,0.01617264342787575
2018-04-30,512.5,515.5,499.75,500.0,2353,16.7018602119694,0.3343657240601452,1.69,250.546,20580.912,0.015680442855560372,0.015874849813431593
2018-05-01,529.75,529.75,510.25,511.25,549,15.551094795576237,0.9019717307693906,1.7,251.588,20580.912,0.014669235324635774,0.015895832212586284
2018-05-02,525.75,533.25,522.5,525.0,170,17.07776090093678,5.25393107667054,1.7,251.588,20580.912,0.014373134246308199,0.015619424210921736
2018-05-03,540.5,540.5,523.5,525.75,186,17.493416431858837,4.822510100784296,1.7,251.588,20580.912,0.014659855387820513,0.015245654819367349
2018-05-04,527.5,537.0,527.5,537.0,115,18.195843560575646,0.280436019829361,1.7,251.588,20580.912,0.006018807682757651,0.0149905143796871
2018-05-07,514.0,515.0,514.0,515.0,72,20.295600073361243,0.4735961428261073,1.7,251.588,20580.912,0.0006553989767205735,0.01432370612812043
2018-05-08,517.75,517.75,515.5,515.5,7,20.079801956153418,2.264320370218642,1.7,251.588,20580.912,0.0014685839841712932,0.013326461044421391
2018-05-09,514.5,514.5,508.0,508.0,30,19.67392743266393,1.0144157161846905,1.7,251.588,20580.912,0.004287231028168173,0.012685110155635412
2018-05-10,507.75,515.75,507.75,515.75,56,17.788538185846377,1.3537770709854329,1.7,251.588,20580.912,0.005271472941555221,0.012357374856369391
2018-05-11,489.5,489.50000001,489.5,489.5,25,16.94336954190212,3.087354125337856,1.7,251.588,20580.912,1.444547865672665e-11,0.011672463859746482
2018-05-14,480.5,480.5,479.25,479.25,66355,20.631700030740014,0.8595333648517236,1.7,251.588,20580.912,0.000878361182689043,0.011035390826216232
2018-05-15,493.5,496.25,486.25,490.5,74723,20.128264423329025,1.2005186418928169,1.7,251.588,20580.912,0.013886678276205558,0.011125167549466823
2018-05-16,494.25,498.75,491.0,493.75,56225,21.8186849161652,0.6605571609020178,1.7,251.588,20580.912,0.011056004073964358,0.011002646197620277
2018-05-17,497.5,505.0,495.0,496.0,68134,20.8258021622346,5.814114050212948,1.7,251.588,20580.912,0.014017526129700532,0.011176264916203184
2018-05-18,518.25,518.75,495.25,497.5,98776,19.09073510587789,4.417844024727581,1.7,251.588,20580.912,0.02072663300676868,0.011581339775734193
2018-05-21,507.25,525.5,504.25,523.0,101857,18.24049474870389,5.243078797976756,1.7,251.588,20580.912,0.02215307401265872,0.011995428823152018
2018-05-22,521.5,530.25,502.75,505.5,121340,19.981174333052373,1.6480440493420483,1.7,251.588,20580.912,0.03229515482254873,0.01281031175797011
2018-05-23,531.0,531.75,517.25,520.75,91158,21.966891193923324,5.430727028781957,1.7,251.588,20580.912,0.015343241508880927,0.01249082128446748
2018-05-24,530.25,545.25,529.25,531.0,136823,22.50552622856844,1.1675163720083752,1.7,251.588,20580.912,0.021041781264108633,0.012699676092453325
2018-05-25,543.0,544.75,528.25,530.0,86023,23.147247804845584,6.973149397414584,1.7,251.588,20580.912,0.015689878891199698,0.012440271044969878
2018-05-29,536.5,554.0,531.5,547.5,140350,24.102612063519253,4.043893304020584,1.7,251.588,20580.912,0.02646514296883712,0.012887506599033583
2018-05-30,522.0,534.75,516.5,534.75,106721,23.13378187071941,2.073454984265238,1.7,251.588,20580.912,0.019440287547011156,0.013066546822436001
2018-05-31,526.25,531.75,515.25,522.0,86994,22.797865459784877,2.4738749489855305,1.7,251.588,20580.912,0.021711615582783086,0.013401898263300162
2018-06-01,523.25,528.0,518.25,524.5,84217,23.35055494401435,2.991885271833973,1.7,251.989,20580.912,0.013095730219210093,0.013341069500105012
2018-06-04,505.25,521.25,503.25,520.25,104589,21.112781292343985,0.0289306397020174,1.7,251.989,20580.912,0.01693717649364908,0.013449513362287321
2018-06-05,510.0,518.75,506.0,507.0,106924,22.483035535541763,2.656501225609835,1.7,251.989,20580.912,0.017210345221325907,0.013982443721266764
2018-06-06,519.75,531.25,507.5,509.75,102300,23.139632468676812,2.202330382047435,1.7,251.989,20580.912,0.030001546643393436,0.015379879324441662
2018-06-07,526.75,537.0,519.25,522.25,121868,22.537845284888093,2.1482155372569998,1.7,251.989,20580.912,0.023161805016051615,0.0164128898497693
2018-06-08,520.0,533.5,513.25,528.25,128275,23.286266216043845,1.084402691627047,1.7,251.989,20580.912,0.025553414772230075,0.017425565266153197
2018-06-11,514.5,528.25,511.75,520.0,95718,22.702245614011822,7.00191917051309,1.7,251.989,20580.912,0.021443613027290927,0.018195667174997755
2018-06-12,534.5,538.25,510.25,514.75,145449,20.837131330222466,1.6813570998059062,1.7,251.989,20580.912,0.029654355161985613,0.019607779324880618
2018-06-13,516.5,538.75,514.5,535.0,123831,22.761196072054467,0.2877010643930189,1.7,251.989,20580.912,0.02412839890365219,0.020714923978259817
2018-06-14,501.5,517.0,498.25,515.75,113599,24.45067038666081,0.1061881249880906,1.9,251.989,20580.912,0.01946945143634144,0.020980770319218668
2018-06-15,499.5,517.0,487.0,515.75,98171,24.647863948688897,1.343280042426064,1.9,251.989,20580.912,0.037293756053784204,0.022230187080162472
2018-06-18,490.0,499.0,487.75,495.5,75216,23.350744358250523,20.79197116166395,1.9,251.989,20580.912,0.01455550990410985,0.022255805355134346
2018-06-19,477.75,490.5,467.5,489.5,102770,22.4240348379708,16.21511438454689,1.91,251.989,20580.912,0.030417110720487712,0.02271725667483525
2018-06-20,488.25,490.0,474.75,477.75,55871,22.50626497847969,9.527852540056772,1.92,251.989,20580.912,0.017811386849403584,0.022510509667061192
2018-06-21,495.25,498.75,482.25,490.75,51246,21.8557334053573,4.033891247105273,1.92,251.989,20580.912,0.023102328307462845,0.022072756023485678
2018-06-22,491.25,497.5,487.0,495.75,38618,22.08490230459356,4.495768458200061,1.92,251.989,20580.912,0.013978378309612773,0.02200776253780624
2018-06-25,476.75,491.0,473.75,490.25,28206,22.502844279061165,6.213040405006334,1.92,251.989,20580.912,0.018394265509587202,0.021881690359019504
2018-06-26,469.5,481.75,466.75,477.5,27495,24.14300813703005,1.8171533460045663,1.92,251.989,20580.912,0.019748447587501196,0.022074955535033865
2018-06-27,479.5,482.25,468.75,470.0,30819,24.9498994981282,1.5132597380466404,1.91,251.989,20580.912,0.015760472484090262,0.021565209321474488
2018-06-28,479.5,485.25,474.25,478.0,13880,26.364353497383203,0.3038530719683462,1.91,251.989,20580.912,0.0160963177308117,0.02140597266356023
2018-06-29,497.5,504.0,479.5,479.5,2486,25.931893887745357,3.7831941705355865,1.91,251.989,20580.912,0.02677737115963093,0.0216471991196006
2018-07-02,480.25,505.0,477.25,497.25,881,24.15023840560832,3.323407045410203,1.91,252.006,20798.73,0.0336109441226577,0.02262411406738382
2018-07-03,491.5,495.0,480.5,480.75,0,25.064583841355866,5.632325997422125,1.91,252.006,20798.73,0.015907033122507543,0.02257505962113899
2018-07-05,504.0,508.75,503.25,507.0,166,24.738468768673883,0.3741141100933486,1.91,252.006,20798.73,0.006743083899391633,0.022076618605808784
2018-07-06,512.75,513.25,500.25,500.25,161,25.07210724671246,1.046426703345523,1.91,252.006,20798.73,0.009684561424204123,0.02110914311918072
2018-07-09,507.75,509.75,504.25,509.5,55,25.40526160780664,1.859682885379788,1.91,252.006,20798.73,0.007366755664061518,0.020356997911943096
2018-07-10,489.5,503.0,485.75,503.0,51,26.36222530326087,1.1140008035391555,1.91,252.006,20798.73,0.017970873052403784,0.019995924496713273
2018-07-11,469.75,469.75000001,469.75,469.75,14,26.72658409855915,0.2589486444711876,1.91,252.006,20798.73,1.505279041973287e-11,0.018974800067559076
2018-07-12,482.5,484.25,482.5,484.25,74,26.66066632891736,1.587816873383492,1.91,252.006,20798.73,0.0012208023014092936,0.017620821359912584
2018-07-13,481.5,481.5,478.0,478.0,81163,26.234713960079887,2.016640966247686,1.91,252.006,20798.73,0.002460061637175465,0.016588995775794646
2018-07-16,488.5,498.5,486.75,495.25,62009,25.34474192844749,0.3746157451137894,1.91,252.006,20798.73,0.014551013385599748,0.01635478444004504
2018-07-17,497.75,504.25,487.75,491.0,70281,24.2760610835568,4.154320276165295,1.91,252.006,20798.73,0.021940924658301466,0.01562369723073634
2018-07-18,494.5,505.0,493.75,498.25,54257,24.535979906249608,1.7147607511914196,1.91,252.006,20798.73,0.015222768109990934,0.01565547143101639
2018-07-19,504.25,505.75,490.25,493.75,57474,25.22553400544285,3.851220203309965,1.91,252.006,20798.73,0.017702923398962206,0.015050033939515177
2018-07-20,516.0,519.75,503.0,503.5,76739,25.06488999899689,1.5122581540861408,1.91,252.006,20798.73,0.01744206270384668,0.015032447075441038
2018-07-23,513.75,522.5,512.0,518.0,74226,24.374285525761906,1.706739556748449,1.91,252.006,20798.73,0.013410202157620225,0.014570917258781865
2018-07-24,510.25,516.25,505.25,511.5,66279,24.36881215243197,0.4337841882028361,1.91,252.006,20798.73,0.015153399217028272,0.014626870635325459
2018-07-25,542.75,545.25,511.25,511.5,145913,24.261860578642327,0.5489277985384441,1.91,252.006,20798.73,0.02672644251091045,0.015023640968721805
2018-07-26,536.5,553.75,532.0,544.75,128991,22.46471834820193,1.100742767002008,1.91,252.006,20798.73,0.026698977951841372,0.015354618605118957
2018-07-27,530.5,542.0,525.25,536.0,94998,22.184687044907303,1.1343105991103803,1.91,252.006,20798.73,0.021251426847869154,0.015616092622441761
2018-07-30,546.5,551.75,532.75,533.5,72662,22.608770208816694,5.713991441158521,1.91,252.006,20798.73,0.019750828332693288,0.015790116936817075
2018-07-31,553.75,565.0,540.5,545.5,97008,23.19208474257995,6.927645641618689,1.91,252.006,20798.73,0.02992632298630648,0.015940067023801626
2018-08-01,558.25,566.0,550.75,555.25,100631,22.919701306790085,0.5996374023233862,1.91,252.146,20798.73,0.019020683336612134,0.015245292700656596
2018-08-02,560.5,593.0,559.0,559.5,150993,23.33517737983557,0.7573264832255828,1.91,252.146,20798.73,0.041736313052634255,0.016475258411615012
2018-08-03,556.25,567.75,554.0,563.25,78469,24.476160352498653,2.072334073643139,1.91,252.146,20798.73,0.015495652571944688,0.0168920473960223
2018-08-06,574.5,576.25,551.5,555.0,75848,24.572288481216816,1.3686460118320527,1.91,252.146,20798.73,0.02242664740582191,0.017498813395146955
2018-08-07,568.25,586.25,564.0,575.25,106029,24.151497362344685,3.079403510971609,1.91,252.146,20798.73,0.026279906552398417,0.018399439627924903
2018-08-08,570.0,578.0,564.5,569.75,91814,24.91538486053449,7.289310103123552,1.91,252.146,20798.73,0.016709173101294578,0.01833935867787209
2018-08-09,564.5,573.75,561.75,570.5,87215,25.168083897326063,1.441962717727471,1.91,252.146,20798.73,0.013423925274493433,0.018978593214035926
2018-08-10,546.75,574.0,545.75,564.75,113918,25.605899699975268,0.8345705862745365,1.91,252.146,20798.73,0.029465678746518696,0.020323587330469708
2018-08-13,533.5,549.75,530.5,546.5,94158,24.973994554046,0.8129002555135021,1.91,252.146,20798.73,0.020281342762042215,0.02117221976498717
2018-08-14,541.75,544.25,532.25,534.75,58391,22.814329684871005,14.527753962935632,1.91,252.146,20798.73,0.013535340246191643,0.02112385437739631
2018-08-15,532.25,542.75,528.25,541.0,70666,22.77871592195756,0.9791067121097836,1.91,252.146,20798.73,0.01624593597667872,0.020852664440176177
2018-08-16,542.25,547.75,531.0,532.5,45520,24.198694818715765,3.40012104023844,1.92,252.146,20798.73,0.018843933476922103,0.021025100886220522
2018-08-17,560.5,563.0,535.0,542.25,66479,24.40655801747672,2.3635466585025275,1.92,252.146,20798.73,0.029628964562740237,0.02159300760830519
2018-08-20,542.25,562.75,540.75,562.0,42927,20.564059850008285,6.445610287812734,1.92,252.146,20798.73,0.017342237361675242,0.021588254020582738
2018-08-21,527.25,544.25,526.25,544.0,38076,20.5674523255679,1.9495107885643304,1.92,252.146,20798.73,0.013701668868911937,0.021602133387787104
2018-08-22,526.0,533.0,520.5,526.5,35802,20.50994288183269,0.2703736787456416,1.92,252.146,20798.73,0.01677033646657725,0.021679130399670392
2018-08-23,522.0,535.5,515.5,529.0,35630,21.21091328910578,4.202664508908964,1.92,252.146,20798.73,0.025610004837988726,0.021625966700959832
2018-08-24,514.75,522.0,513.0,522.0,52011,23.64147245222075,2.87564081754442,1.92,252.146,20798.73,0.008698930940728423,0.02076882160519255
2018-08-27,499.25,513.75,499.0,513.75,23190,23.38282179227033,5.292391900774749,1.92,252.146,20798.73,0.010376221465979236,0.020250954682245408
2018-08-28,498.25,504.25,494.75,500.25,22072,21.79071826026298,5.597046834624736,1.92,252.146,20798.73,0.013216396495245959,0.019939791261414583
2018-08-29,515.75,520.0,496.0,498.0,21637,20.18325971772473,0.5122585189710723,1.92,252.146,20798.73,0.025349750755298515,0.019721859250414205
2018-08-30,508.0,525.0,502.5,517.5,15482,22.26016698044591,6.756769272861479,1.92,252.146,20798.73,0.02875280884920429,0.020185293798632882
2018-08-31,518.5,522.25,509.5,509.5,0,23.72139439058401,0.2425137357511433,1.91,252.146,20798.73,0.013675291941015055,0.018849054698079584
2018-09-04,502.75,507.25,491.75,507.25,2246,22.68142879365733,7.937695551488229,1.92,252.439,20798.73,0.021233605692884523,0.01912229056098148
2018-09-05,493.75,507.5,493.75,501.0,839,20.91264599738336,13.81365811257568,1.92,252.439,20798.73,0.0171798729195956,0.018872444156875466
2018-09-06,486.0,492.25,486.0,490.0,243,20.801930491486207,1.1313674348756753,1.92,252.439,20798.73,0.007462297359584956,0.017976367528646255
2018-09-07,486.25,487.25,486.25,487.0,98,21.38016683609534,8.0339255199876,1.92,252.439,20798.73,0.0010921407551464858,0.01723269932168682
2018-09-10,504.0,504.0,488.0,488.0,49,19.766429603205523,1.6000044159570477,1.92,252.439,20798.73,0.010878448791576551,0.017111486155833636
2018-09-11,493.75,497.25,493.75,497.25,1,20.86725592534108,5.805117550673288,1.92,252.439,20798.73,0.002381865273347452,0.01582178075234929
2018-09-12,481.75,503.5,478.0,500.5,28,20.36645614275692,0.7740081276098698,1.92,252.439,20798.73,0.028061034072841183,0.016192242243339722
2018-09-13,471.75,473.0,471.75,473.0,2,21.42165545218296,0.1191804446937132,1.92,252.439,20798.73,0.0008923071292322343,0.015590193047294032
2018-09-14,480.0,480.0,478.5,478.5,86639,21.424404122536693,2.5383902115193915,1.92,252.439,20798.73,0.001055408271186902,0.014866834585127754
2018-09-17,506.25,517.75,505.5,513.5,72042,20.69219952373201,0.5988631444950712,1.92,252.439,20798.73,0.014441715010182155,0.014657205134330614
2018-09-18,510.5,514.25,506.25,506.25,58176,20.48086341035957,1.7769258373767247,1.92,252.439,20798.73,0.009793672899774031,0.01371266743609413
2018-09-19,522.5,523.25,510.5,511.0,59629,20.33133535931367,3.16827422654555,1.92,252.439,20798.73,0.010627341365877424,0.013392910483913282
2018-09-20,524.0,525.75,516.0,523.0,58421,20.35673487473241,13.119613190167575,1.92,252.439,20798.73,0.013183013089964382,0.013368212589677683
2018-09-21,521.75,524.25,515.0,521.0,43332,17.520933529993478,7.325539516523522,1.92,252.439,20798.73,0.012555960143837192,0.013167528002880537
2018-09-24,527.0,531.25,520.0,522.0,55279,17.463890345011297,2.8323566581275923,1.93,252.439,20798.73,0.01392688943919763,0.012611189174366676
2018-09-25,520.75,525.75,516.25,525.25,62771,16.63939799305219,4.449654292816222,1.93,252.439,20798.73,0.01173255985958948,0.012755647694312441
2018-09-26,517.5,527.0,516.75,521.25,46386,14.581971543492104,3.2448480430626043,1.93,252.439,20798.73,0.013143554477072631,0.012887425456745458
2018-09-27,513.0,522.0,511.25,517.75,58588,14.490960388631336,5.061242116892485,2.18,252.439,20798.73,0.013553239873153055,0.012903465617598179
2018-09-28,509.0,518.0,505.5,513.0,74077,12.65091036372181,0.5420518476696266,2.18,252.439,20798.73,0.01657329158673568,0.012485538990523758
2018-10-01,509.5,515.25,505.5,510.0,69142,15.406729093214448,5.963928319480486,2.18,252.885,20917.867,0.013494932876527272,0.011758973468015329
2018-10-02,519.25,524.75,505.25,510.5,92439,17.698514449239724,0.4328451024295122,2.18,252.885,20917.867,0.02460578001819154,0.012279472900261827
2018-10-03,515.25,527.25,514.25,521.25,65957,18.916379718969598,1.662713822811434,2.18,252.885,20917.867,0.01611998997335765,0.012035967389808166
2018-10-04,518.0,520.75,513.75,515.75,53592,13.206597936995143,3.397518300693401,2.18,252.885,20917.867,0.009179066066963192,0.01165497658730186
2018-10-05,521.0,524.5,517.25,518.0,49345,14.069286962957328,1.5143031745957618,2.18,252.885,20917.867,0.009164527519363306,0.011736035166338924
2018-10-08,514.0,525.5,512.75,524.0,54161,15.338420620994471,16.04769945594322,2.18,252.885,20917.867,0.012578576226701157,0.012283008284032004
2018-10-09,515.0,520.5,511.25,513.5,47599,14.150430049284484,18.170695037284663,2.18,252.885,20917.867,0.012548983019373001,0.012362557532974692
2018-10-10,510.5,518.0,510.25,516.75,42673,10.953335853131756,5.089084435306185,2.18,252.885,20917.867,0.00751127658948618,0.012606815214695585
2018-10-11,508.0,521.0,506.5,510.75,71251,8.00136256867931,1.5026066863525274,2.18,252.885,20917.867,0.01967450889546202,0.012207456872915624
2018-10-12,517.25,519.0,507.25,507.75,54233,7.838625116179466,3.909841354282957,2.18,252.885,20917.867,0.011378160552797688,0.012706783226418742
2018-10-15,525.0,526.0,514.75,518.5,53487,5.739495492145496,0.6287520198282528,2.18,252.885,20917.867,0.01318155884087402,0.013284218967832414
2018-10-16,523.5,527.0,521.0,525.75,50816,8.163203326838072,0.3177577063614787,2.18,252.885,20917.867,0.007645369948114394,0.012960583488686329
2018-10-17,517.5,524.5,516.0,524.0,39427,9.639343462671125,0.9822913156331516,2.19,252.885,20917.867,0.008560935818055468,0.012901881722890206
2018-10-18,513.0,519.5,511.0,516.0,42084,11.530857303846886,0.6718317436982892,2.19,252.885,20917.867,0.011088068966493066,0.012923821132443333
2018-10-19,514.75,518.5,510.75,513.0,45873,12.776652846050418,1.163296477799347,2.19,252.885,20917.867,0.010436410943845245,0.012793030554056709
2018-10-22,508.0,514.25,507.25,514.0,47980,10.07873207313372,0.0349634076913799,2.19,252.885,20917.867,0.006376718088410162,0.012498780932369708
2018-10-23,509.0,511.25,505.25,508.0,47851,9.1335999295497,0.9575893431518994,2.2,252.885,20917.867,0.008257675500527369,0.012228818363861598
2018-10-24,499.5,510.75,496.75,510.0,76184,9.839041139256857,4.1668886915875385,2.2,252.885,20917.867,0.014800626959188776,0.01237491679717585
2018-10-25,487.25,499.75,485.5,499.75,84387,10.690697327731325,3.7309987988296425,2.2,252.885,20917.867,0.01306032541023349,0.01237095350827875
2018-10-26,505.25,506.75,486.75,487.25,143195,10.814028924491076,1.6005203445018732,2.2,252.885,20917.867,0.017389004108708757,0.012553608948067115
2018-10-29,507.25,515.0,502.75,510.25,66037,11.292257269082448,0.3250446329102792,2.2,252.885,20917.867,0.016623574462141313,0.01255600337070548
2018-10-30,499.75,507.5,497.0,505.5,69051,12.096972580569036,0.2609388374404878,2.2,252.885,20917.867,0.012961034918623186,0.012530579658424332
2018-10-31,500.5,501.75,490.0,499.75,82416,9.674704664025342,6.468535616560393,2.2,252.885,20917.867,0.016730081180999917,0.012155546380462826
2018-11-01,508.0,510.0,500.5,500.5,85216,8.134351025704387,4.464572142141688,2.2,252.038,20917.867,0.00955606392066883,0.01184297847319193
2018-11-02,508.75,509.75,502.75,507.0,56556,8.021706332225675,1.2069802094772948,2.19,252.038,20917.867,0.009540006666978627,0.011860166120811713
2018-11-05,507.25,512.25,503.75,511.25,54254,8.684526644452149,3.856534622815105,2.2,252.038,20917.867,0.010777665604884155,0.01193698222012223
2018-11-06,512.0,514.0,505.5,507.25,51325,7.207027632694922,2.404657146338195,2.2,252.038,20917.867,0.010269979953451892,0.011827049064253217
2018-11-07,510.25,514.25,507.25,512.5,70287,4.328751926488836,5.897295688229406,2.2,252.038,20917.867,0.009297456504094845,0.011672214468287591
2018-11-08,507.75,517.0,503.25,509.5,110059,1.616013837986125,3.124763554210269,2.2,252.038,20917.867,0.01894029724136733,0.012216453546948598
2018-11-09,502.0,508.0,500.75,507.5,92760,-0.903319944009195,3.47446985056495,2.19,252.038,20917.867,0.007579301154418354,0.011640491273565565
2018-11-12,519.75,520.75,501.25,502.5,115466,-1.5345016228695347,1.9803804853177844,2.19,252.038,20917.867,0.016976879458705605,0.011907096935751657
2018-11-13,507.75,520.75,506.0,518.25,104436,-3.444109449824495,0.5209865658358843,2.2,252.038,20917.867,0.015841778815300984,0.012033774077391035
2018-11-14,503.0,511.0,501.0,507.75,80899,-0.0780918258460477,0.3818794895245599,2.2,252.038,20917.867,0.012695346502067118,0.012274249151388786
2018-11-15,505.5,509.0,503.0,503.0,71987,2.881137932374539,2.2850638591314687,2.2,252.038,20917.867,0.007798010556689281,0.012237919377038014
2018-11-16,506.75,508.75,502.75,505.25,41461,3.759513654248337,0.6629022985145984,2.2,252.038,20917.867,0.00818407551967119,0.012099633974808403
2018-11-19,498.5,507.25,496.0,506.5,51159,0.2406956394042472,6.300969368620897,2.2,252.038,20917.867,0.012393337363805585,0.012192820947187464
2018-11-20,500.75,502.5,495.5,497.5,39183,0.4081337875295452,0.0175797513233859,2.2,252.038,20917.867,0.009056383398872417,0.012320424057209477
2018-11-21,498.75,504.25,497.75,500.5,30005,2.72424788375076,0.0722671472533893,2.2,252.038,20917.867,0.008912135027587044,0.01235158879659327
2018-11-23,499.75,507.5,499.0,500.75,49829,6.341644083357053,0.5323983851204678,2.2,252.038,20917.867,0.011878670206008926,0.012212447998822802
2018-11-26,507.5,508.0,501.75,503.0,39278,-2.241549174554131,0.638508864214524,2.2,252.038,20917.867,0.006781013637411955,0.011913433152497967
2018-11-27,498.0,510.0,497.5,506.75,27085,-2.6268794673849816,0.1114996898712475,2.2,252.038,20917.867,0.013809549368448863,0.011742982926771305
2018-11-28,497.5,501.0,494.75,497.25,20279,0.6754539966765714,0.2660995642530782,2.2,252.038,20917.867,0.008871177705465154,0.011373821176453395
2018-11-29,496.5,501.5,492.0,497.75,16126,4.199327383985133,0.2463423486823519,2.2,252.038,20917.867,0.013432735298301073,0.011396283099295199
2018-11-30,515.75,517.75,497.25,497.25,2386,4.655268901061543,2.8120073570468884,2.2,252.038,20917.867,0.017337755104220948,0.011425219952781914
2018-12-03,515.75,525.25,514.0,524.25,2392,0.4861250381675466,0.0887263445497783,2.19,251.233,20917.867,0.011452655397006526,0.011515533832607519
2018-12-04,519.25,520.75,514.75,514.75,325,-1.3793952365585065,0.0261297210096809,2.2,251.233,20917.867,0.0061549234225393564,0.011354339392396126
2018-12-06,505.25,510.0,499.5,510.0,516,-2.563014034495815,0.2188444871465301,2.2,251.233,20917.867,0.013511513061365308,0.011484522604609512
2018-12-07,519.5,519.5,505.25,505.25,59,-2.0030070200374963,4.591971899406705,2.19,251.233,20917.867,0.00937877096369052,0.011442084081287543
2018-12-10,514.75,522.75,514.75,522.75,12,-1.2177012435125627,0.1627890085278695,2.2,251.233,20917.867,0.0052003369736940246,0.011246983151268455
2018-12-11,509.75,511.0,509.75,511.0,5,0.2424801361740737,0.4420661769387745,2.19,251.233,20917.867,0.0008258702814764212,0.010384391391273649
2018-12-12,515.25,520.75,515.25,520.75,12,3.081509941745024,0.0320001252567103,2.19,251.233,20917.867,0.0035803708386780283,0.010193966138143159
2018-12-13,527.75,527.75,526.25,526.25,43,4.12275121422833,4.499244111083686,2.19,251.233,20917.867,0.0009597805361102603,0.009431247141829094
2018-12-14,527.75,527.75000001,527.75,527.75,50289,2.5194258998537293,1.7412159561505405,2.19,251.233,20917.867,1.3398541005296924e-11,0.008676876722690883
2018-12-17,535.25,537.5,530.0,531.0,37079,2.813510339222124,0.0006404990420858,2.2,251.233,20917.867,0.008612571221361354,0.008482458852181084
2018-12-18,532.75,536.0,530.0,534.0,40246,4.398335412942384,0.1034012284375624,2.2,251.233,20917.867,0.007825606383650659,0.008483772939179245
2018-12-19,522.5,533.0,521.5,532.75,49708,5.132568963316031,0.3583272712731385,2.2,251.233,20917.867,0.009596349240471978,0.008551024068741187
2018-12-20,523.5,527.75,521.25,524.0,45087,3.8272950001178256,1.6546490258122717,2.4,251.233,20917.867,0.008743002862715609,0.008377198616308331
2018-12-21,514.0,524.0,512.25,522.0,62687,1.981387123975281,0.6339104369442456,2.4,251.233,20917.867,0.01284618687717168,0.008557665448608297
2018-12-24,516.5,518.0,511.0,512.0,22528,0.3011025588737024,0.218773529605589,2.4,251.233,20917.867,0.007935788318830638,0.008511172748191324
2018-12-26,510.0,520.75,509.0,516.0,32515,2.1557066842180714,15.743357611343264,2.4,251.233,20917.867,0.014407610830213028,0.008631598492201045
2018-12-27,510.5,513.0,507.25,511.5,32657,2.636880928852781,11.30912809120153,2.4,251.233,20917.867,0.00787706269308446,0.008683791304375925
2018-12-28,511.5,514.0,509.5,511.75,25157,-3.1919311471725296,1.4320488249734609,2.4,251.233,20917.867,0.006210460486322295,0.008321929929036565
2018-12-31,503.25,513.5,503.0,512.75,41278,-2.2616778525726597,7.424552692654672,2.4,251.233,20917.867,0.008849427466242116,0.008320894203359278
2019-01-02,506.75,510.75,501.25,502.5,46442,-4.842094624601522,6.76172909195045,2.4,251.712,21111.6,0.012200584577722717,0.008262220359522213
2019-01-03,513.75,516.0,506.0,506.75,48800,-0.5065014103147638,7.390318741626626,2.4,251.712,21111.6,0.01089906906578086,0.007955616262453637
2019-01-04,517.0,518.75,513.0,513.75,44054,1.4735892987906334,1.0947299850378769,2.4,251.712,21111.6,0.006837939065501721,0.007735867865715314
2019-01-07,516.75,518.5,513.5,518.0,41549,7.412987061667613,0.3730445829476287,2.4,251.712,21111.6,0.006685292076826925,0.0077611235159194825
2019-01-08,517.75,524.5,513.75,516.5,71731,3.7415109906332553,0.2175922403860855,2.4,251.712,21111.6,0.01456596228568854,0.007811335383744398
2019-01-09,520.0,523.75,518.25,519.75,57344,-1.879173192291021,0.0401215270263265,2.4,251.712,21111.6,0.007458742325679644,0.007719905448601024
2019-01-10,513.75,520.25,512.0,519.5,59321,-1.390253231918313,0.0953442272447493,2.4,251.712,21111.6,0.008938916382530884,0.007897933039498017
2019-01-11,519.5,523.75,512.75,513.75,73285,0.497164145750423,5.897227858095336,2.4,251.712,21111.6,0.01331990173345034,0.008492886918163443
2019-01-14,514.25,523.5,513.25,520.0,49124,-0.9482628318929242,0.002519717146541,2.4,251.712,21111.6,0.012155006947119466,0.00890120292332732
2019-01-15,511.0,518.25,508.0,514.75,55274,-1.0987292784314526,0.0267520206260884,2.4,251.712,21111.6,0.013374392496379487,0.009492374921435379
2019-01-16,512.5,516.75,511.0,511.0,43239,-2.441898632132637,0.0993351972720262,2.4,251.712,21111.6,0.007699664375831625,0.009859025605360764
