date,close,high,low,open,volume,weighted_tavg,weighted_prcp,Fed_Rate,CPI,GDP
2012-01-17,604.75,611.75,601.5,603.25,52120,-3.2606279277327386,2.0134924313937588,0.09,226.665,16068.805
2012-01-18,592.25,606.5,590.0,605.25,56153,-6.339934229830219,0.4272520558871723,0.09,226.665,16068.805
2012-01-19,605.75,606.5,592.0,592.25,67995,-6.859515184886541,0.5610422124783847,0.1,226.665,16068.805
2012-01-20,610.5,612.0,597.0,605.25,49910,-5.27070803659181,0.9581474602331408,0.09,226.665,16068.805
2012-01-23,619.75,621.5,613.5,613.5,47179,1.8813286938261984,0.98647736042337,0.09,226.665,16068.805
2012-01-24,633.5,638.0,614.0,620.0,79746,0.9131056286135764,2.268865971872416,0.09,226.665,16068.805
2012-01-25,641.25,649.75,629.5,632.75,71003,4.358335530739636,5.964715944245582,0.08,226.665,16068.805
2012-01-26,653.5,658.25,639.75,640.75,67778,3.615599639031171,2.242751744115444,0.08,226.665,16068.805
2012-01-27,647.25,656.5,645.0,653.25,57109,1.803559751015166,0.4470544374237135,0.09,226.665,16068.805
2012-01-30,644.75,654.0,635.25,646.75,49962,5.749843695917471,0.0009967523835263,0.09,226.665,16068.805
2012-01-31,666.0,667.5,644.75,645.0,82779,7.703701025514857,1.6440816371126177,0.11,226.665,16068.805
2012-02-01,674.25,683.75,666.25,667.5,79706,5.848134870226424,1.646769389199601,0.11,227.663,16068.805
2012-02-02,662.75,674.25,657.0,674.25,69453,5.1799791266642,0.9265417553989144,0.11,227.663,16068.805
2012-02-03,660.75,671.0,653.25,663.0,55512,4.768976972267432,6.85709064207342,0.11,227.663,16068.805
2012-02-06,668.5,669.0,656.25,660.5,46376,1.119401273204574,0.2622154003583563,0.11,227.663,16068.805
2012-02-07,662.25,672.0,655.25,669.0,69309,-0.5764157944565396,0.1385614100992299,0.11,227.663,16068.805
2012-02-08,660.75,670.0,653.0,662.0,59971,-1.2998872657350935,0.1953544424160591,0.11,227.663,16068.805
2012-02-09,646.0,664.75,641.75,660.75,80778,0.5381549867311577,0.1196557917184974,0.11,227.663,16068.805
2012-02-10,630.0,645.75,628.25,644.75,68794,-4.4905044295783245,2.7710483328401105,0.12,227.663,16068.805
2012-02-13,641.25,642.25,631.25,635.0,73550,0.3553538210004433,3.147150372998073,0.12,227.663,16068.805
2012-02-14,635.0,643.0,632.5,641.0,47655,1.6889043539442783,0.253060715216967,0.12,227.663,16068.805
2012-02-15,626.0,640.5,624.25,635.25,52745,3.778211288301692,1.0509654810671312,0.12,227.663,16068.805
2012-02-16,628.75,632.25,621.0,626.5,53309,3.821071804629404,0.4915490132853667,0.11,227.663,16068.805
2012-02-17,644.0,646.75,625.75,626.75,43159,3.913380815757504,0.9153455755086048,0.09,227.663,16068.805
2012-02-21,633.0,648.75,623.5,648.0,48495,4.888856067462262,0.1681790651546064,0.1,227.663,16068.805
2012-02-22,644.5,645.75,628.5,633.0,46907,6.167606200940488,0.1399131517987125,0.08,227.663,16068.805
2012-02-23,641.75,645.75,635.25,644.25,39711,5.5413439736955965,0.6926403410216921,0.08,227.663,16068.805
2012-02-24,641.0,643.75,632.5,642.0,32006,1.9355556186951348,0.3421537094116301,0.09,227.663,16068.805
2012-02-27,645.75,647.5,630.0,644.0,31134,1.218378757156554,0.1175869884529672,0.1,227.663,16068.805
2012-02-28,662.25,663.0,642.5,643.5,13856,5.270110037379418,2.9931389753253157,0.1,227.663,16068.805
2012-02-29,664.25,671.5,658.25,662.0,3167,6.420908812189315,2.8124051375985326,0.1,227.663,16068.805
2012-03-01,659.25,666.5,654.25,662.0,1044,6.20331085833498,0.1045822292759247,0.11,229.392,16068.805
2012-03-02,670.75,671.0,654.75,656.25,1334,3.9852640881665926,1.4186848671373655,0.11,229.392,16068.805
2012-03-05,667.75,673.0,666.0,670.75,437,5.433604751483941,0.0482352348600922,0.11,229.392,16068.805
2012-03-06,654.0,666.25,652.0,666.25,214,9.359434217402749,0.0009608544066698,0.11,229.392,16068.805
2012-03-07,633.0,657.25,633.0,656.0,531,8.419071536131312,0.0104941979580213,0.11,229.392,16068.805
2012-03-08,630.5,641.0,630.0,638.5,150,4.770010725391105,3.593214464354255,0.11,229.392,16068.805
2012-03-09,638.75,646.0,630.0,635.5,139,4.810033227702286,4.660913898348558,0.12,229.392,16068.805
2012-03-12,652.75,652.75,632.25,635.25,262,12.028829202359104,1.8597253834392475,0.12,229.392,16068.805
2012-03-13,651.5,660.75,647.75,658.0,182,13.86883826178055,0.1491442430337485,0.12,229.392,16068.805
2012-03-14,651.75,652.0,631.0,646.0,41955,14.91252462028994,0.0615255682102205,0.13,229.392,16068.805
2012-03-15,664.75,667.25,643.25,645.0,70906,14.65932041569778,1.0811580348436969,0.14,229.392,16068.805
2012-03-16,672.0,673.0,660.0,663.0,46883,16.364851434392996,0.963695295778002,0.15,229.392,16068.805
2012-03-19,652.25,675.25,651.25,671.5,52968,14.414289259163692,15.321978484513217,0.15,229.392,16068.805
2012-03-20,642.5,653.25,640.0,652.5,50433,11.394237779813114,14.629864387638529,0.15,229.392,16068.805
2012-03-21,636.25,647.5,635.5,643.25,38072,12.997860770109988,3.241806148775916,0.15,229.392,16068.805
2012-03-22,646.25,647.5,631.25,636.75,54660,13.052697339915284,2.1268210378251013,0.14,229.392,16068.805
2012-03-23,654.25,655.25,646.25,647.75,44314,13.019851743734256,1.1034202109267397,0.14,229.392,16068.805
2012-03-26,659.5,670.5,650.0,655.5,67814,13.77429077187606,0.1234046171867098,0.14,229.392,16068.805
2012-03-27,639.75,663.5,638.75,659.5,76485,14.517186485051988,0.2784899653012467,0.14,229.392,16068.805
2012-03-28,630.75,646.25,630.0,639.5,62374,13.959509278429056,0.1229640813181179,0.13,229.392,16068.805
2012-03-29,612.5,635.0,611.25,633.25,76789,13.866952292361928,2.4286662793113822,0.13,229.392,16068.805
