date,Close,High,Low,Open,Volume,weighted_tavg,weighted_prcp
2010-09-04,708.25,709.25,682.0,682.0,4793.0,18.210157222697138,0.002554059282474398
2010-09-05,708.25,709.25,682.0,682.0,4793.0,18.79232548173652,0.009320553107792033
2010-09-06,708.25,709.25,682.0,682.0,4793.0,19.73946496757519,10.359810804543306
2010-09-07,702.5,713.0,696.0,711.25,4238.0,18.518489876424315,5.081823995944408
2010-09-08,678.75,702.0,678.0,701.75,3450.0,18.30065481558005,0.9389441946749025
2010-09-09,706.75,707.25,683.0,683.75,2133.0,18.416620001168518,1.2628236297901059
2010-09-10,704.75,708.5,690.25,704.0,2842.0,19.472433493262052,7.209862818070085
2010-09-11,704.75,708.5,690.25,704.0,2842.0,19.14036679551329,0.8168313686360054
2010-09-12,704.75,708.5,690.25,704.0,2842.0,19.221167459116437,3.448486740598787
2010-09-13,713.75,722.0,705.75,705.75,1789.0,19.57822942071126,0.48004153171746866
2010-09-14,704.5,709.0,701.5,708.25,44074.0,19.188383272261,2.5808737678849907
2010-09-15,726.75,744.25,723.0,735.75,44548.0,18.324793102458727,12.204896472126212
2010-09-16,719.25,737.75,711.5,728.25,45246.0,17.85193550124589,1.0664955186639664
2010-09-17,739.25,743.0,723.0,725.5,41536.0,17.02071000067449,0.1515534774097269
2010-09-18,739.25,743.0,723.0,725.5,41536.0,16.546370031750808,0.4687615071598233
2010-09-19,739.25,743.0,723.0,725.5,41536.0,18.20808245770474,0.12437860651533791
2010-09-20,731.75,757.0,729.0,738.5,38596.0,20.002590973832994,0.37916090976185424
2010-09-21,718.0,734.0,716.5,728.75,36945.0,19.00813207250572,1.344660633192203
2010-09-22,719.75,732.0,713.5,721.0,37375.0,17.813829717352412,2.7403094834982653
2010-09-23,697.25,722.0,693.0,720.5,52999.0,18.953168273888558,16.220624298876256
2010-09-24,720.0,723.0,697.5,701.25,51154.0,17.64491665120649,0.5215413148560737
2010-09-25,720.0,723.0,697.5,701.25,51154.0,17.041833123920195,2.325320697097834
2010-09-26,720.0,723.0,697.5,701.25,51154.0,16.64356050040857,0.5747979146968836
2010-09-27,706.5,731.0,702.0,722.0,37631.0,16.75782844626823,1.1152451759842807
2010-09-28,684.75,707.75,684.5,705.0,46561.0,17.635780007892045,0.4880319563190473
2010-09-29,683.5,688.25,663.25,685.25,57177.0,17.597490692651792,0.2952075107292908
2010-09-30,674.0,686.0,651.0,685.75,75444.0,17.159442275948113,1.0470494961494696
2010-10-01,655.0,678.25,646.5,674.0,56388.0,15.903258494699845,0.3314965640173255
2010-10-02,655.0,678.25,646.5,674.0,56388.0,13.494509965734068,0.10928889511307649
2010-10-03,655.0,678.25,646.5,674.0,56388.0,13.008101112925424,0.36711239983690364
2010-10-04,647.25,655.75,643.5,650.0,38228.0,13.644766325093837,0.1171409018416034
2010-10-05,663.5,667.75,644.0,647.75,48567.0,14.49604274805882,0.10363780526632797
2010-10-06,658.25,673.25,655.0,664.25,29587.0,15.1384471301055,0.09032767307963996
2010-10-07,659.25,676.25,656.5,658.0,36542.0,16.676686911677557,0.04650746091351976
2010-10-08,719.25,719.25,657.0,660.75,41711.0,17.484027902199415,0.2732937993274537
2010-10-09,719.25,719.25,657.0,660.75,41711.0,17.1880747080724,0.11369506319263507
2010-10-10,719.25,719.25,657.0,660.75,41711.0,16.91699721617638,0.10635353323480035
2010-10-11,709.25,739.75,703.0,737.5,61235.0,15.871802355909427,4.608376934769506
2010-10-12,710.0,719.75,703.0,708.25,44605.0,14.719683587534306,1.390221829254222
2010-10-13,702.75,722.25,695.0,712.0,50559.0,13.23944830879049,0.1939173564505923
2010-10-14,700.75,712.25,697.5,702.0,40266.0,13.842353155088393,0.28510127775216465
2010-10-15,704.5,713.75,695.0,702.0,49322.0,13.347889599000014,0.023588370599675192
2010-10-16,704.5,713.75,695.0,702.0,49322.0,13.24069356821579,2.3411724036886324e-05
2010-10-17,704.5,713.75,695.0,702.0,49322.0,12.065089066724298,0.004957373421200704
2010-10-18,690.0,709.0,687.25,701.75,41689.0,11.867294492012169,0.05153018863344218
2010-10-19,671.5,696.5,668.25,691.0,49092.0,11.755250790300561,0.10744131387562575
2010-10-20,683.0,687.75,673.5,673.5,36051.0,12.976327577231293,0.18555633071455713
2010-10-21,668.75,692.25,667.0,683.0,33133.0,12.288579118985627,0.5810918651279116
2010-10-22,670.75,676.0,665.0,670.25,29604.0,13.624346772399072,1.4837616167209364
2010-10-23,670.75,676.0,665.0,670.25,29604.0,14.681115957159307,0.4530736552270261
2010-10-24,670.75,676.0,665.0,670.25,29604.0,14.167838884722661,0.7854716375738596
2010-10-25,674.0,686.0,669.0,669.25,35789.0,14.303506921603798,3.2712176209076347
2010-10-26,692.0,699.0,670.5,674.0,61650.0,11.316717163418929,7.968337187194498
2010-10-27,702.75,707.5,686.5,694.5,49922.0,9.783647892316049,1.7596327992422118
2010-10-28,718.25,721.75,700.5,702.75,60694.0,7.18117887151724,0.14652392709530204
2010-10-29,717.25,725.0,711.25,719.75,57385.0,7.809036460414728,0.0361332836311603
2010-10-30,717.25,725.0,711.25,719.75,57385.0,9.516032656566164,0.04294076985181632
2010-10-31,717.25,725.0,711.25,719.75,57385.0,9.873901107143816,0.016064335319092068
2010-11-01,702.5,728.0,701.25,724.5,59548.0,9.887072866170074,3.432023561947996
2010-11-02,694.25,712.25,692.5,704.0,58450.0,9.904420768559412,3.0711861855199527
2010-11-03,690.25,699.5,680.5,696.5,57253.0,9.202583636130633,0.18338189243879002
2010-11-04,713.75,719.5,692.75,695.25,57185.0,7.329049993789118,0.4770363474976264
2010-11-05,728.75,731.5,705.0,715.75,57185.0,5.741325257690366,0.05682400391611522
2010-11-06,728.75,731.5,705.0,715.75,57185.0,7.700368313391294,0.028839266661518665
2010-11-07,728.75,731.5,705.0,715.75,57185.0,10.4426605579677,0.08183063070900198
2010-11-08,736.25,739.0,721.0,730.0,66262.0,11.075014533018951,0.2973970425173956
2010-11-09,721.75,760.75,717.25,737.5,88653.0,11.261052713962584,0.05379141820028401
2010-11-10,710.0,723.5,695.0,721.25,68570.0,9.51581875823415,0.7449403001745837
2010-11-11,704.0,723.0,701.75,707.25,73514.0,7.730622430605851,0.7062619184337253
2010-11-12,669.25,710.75,661.25,704.25,101953.0,6.547611560860771,10.409684499419022
2010-11-13,669.25,710.75,661.25,704.25,101953.0,4.762293268170884,0.9389827629811504
2010-11-14,669.25,710.75,661.25,704.25,101953.0,4.224676652280567,0.8643620100547815
2010-11-15,672.75,685.0,667.5,673.5,58751.0,5.345201725967304,0.6576508657126026
2010-11-16,626.25,674.0,624.25,671.0,95326.0,5.072626844954687,1.2984291150048948
2010-11-17,632.5,647.0,617.75,627.5,75379.0,3.4179999833806796,1.1689427929526346
2010-11-18,645.25,657.25,633.25,633.75,35504.0,2.5753900345204035,0.1186857793397075
2010-11-19,644.5,657.75,636.25,649.75,44383.0,2.0746540594249723,0.005190784748880165
2010-11-20,644.5,657.75,636.25,649.75,44383.0,1.97078918552678,0.19823706392557183
2010-11-21,644.5,657.75,636.25,649.75,44383.0,4.7124320525238135,0.4462772225068806
2010-11-22,645.5,653.0,639.0,643.75,30081.0,2.369323451027892,2.048981873066685
2010-11-23,642.0,652.25,634.5,647.25,40267.0,-1.9130014250253442,0.7104655319719142
2010-11-24,647.5,656.0,642.25,645.0,29482.0,1.9189702026115185,1.6063195402918857
2010-11-25,647.5,656.0,642.25,645.0,29482.0,-2.868020652805135,4.390080408875196
2010-11-26,648.25,654.25,645.5,647.5,31350.0,-2.1383823255130583,1.0319652963929133
2010-11-27,648.25,654.25,645.5,647.5,31350.0,0.15444812646257722,0.05837050772552249
2010-11-28,648.25,654.25,645.5,647.5,31350.0,3.7286462642728,0.17937708883808717
2010-11-29,650.25,662.0,647.0,649.25,52156.0,2.87352523968993,2.0161986690821263
2010-11-30,650.25,657.0,645.0,651.25,18191.0,-1.9603267334586825,5.179266440483813
2010-12-01,697.5,702.25,650.5,653.0,10560.0,-2.865455838613678,0.31656249484183396
2010-12-02,706.5,725.0,693.75,702.0,4391.0,-0.7768173131855041,0.08378420672486442
2010-12-03,738.0,737.0,714.25,714.25,2677.0,0.8248836058166855,1.1945796955156855
2010-12-04,738.0,737.0,714.25,714.25,2677.0,-0.6894172859471599,0.4419144052375091
2010-12-05,738.0,737.0,714.25,714.25,2677.0,-4.0532609295031135,0.03461977793524636
2010-12-06,752.0,753.75,739.0,747.75,1377.0,-4.132390335767394,0.10181595034288655
2010-12-07,743.0,761.5,736.75,760.75,1021.0,-3.8868134338000475,0.02136701801201232
2010-12-08,742.0,750.0,725.75,733.0,575.0,-2.938644192722357,0.8445479798682365
2010-12-09,748.25,749.25,742.0,743.25,105.0,1.2319220502888597,0.18770137193558595
2010-12-10,735.5,751.0,738.75,743.5,94.0,1.5799932968608197,0.8396124450929606
2010-12-11,735.5,751.0,738.75,743.5,94.0,-1.895166015385418,2.775553268982295
2010-12-12,735.5,751.0,738.75,743.5,94.0,-6.329464059781459,0.9687751155381399
2010-12-13,740.25,743.0,736.5,743.0,105.0,-5.9107509838942,0.1768295599641255
2010-12-14,721.0,740.75,720.0,740.75,46314.0,-2.2574534035750746,0.13898809919647503
2010-12-15,764.75,776.5,759.75,761.0,41111.0,-0.23277414031371224,1.13249039727357
2010-12-16,749.75,766.75,746.0,764.0,30866.0,-1.288364286135692,1.2633603244566256
2010-12-17,756.75,758.0,742.0,752.75,23922.0,-4.014996977745474,0.1600567444659522
2010-12-18,756.75,758.0,742.0,752.75,23922.0,-4.007404207098516,0.28128654600360825
2010-12-19,756.75,758.0,742.0,752.75,23922.0,-3.213460906219744,0.27996532820165804
2010-12-20,769.5,776.5,759.5,760.5,26319.0,0.9349105654752434,2.682885775300348
2010-12-21,765.0,772.0,762.0,770.75,23700.0,0.6169979897085702,0.21171419981205153
2010-12-22,783.5,785.25,756.0,762.5,32598.0,-1.3235318465993413,0.3056785546853992
2010-12-23,783.0,788.25,776.0,785.0,19738.0,0.04006987927143646,0.9918372403877176
2010-12-24,783.0,788.25,776.0,785.0,19738.0,-0.10754259093869711,2.2369407219870516
2010-12-25,783.0,788.25,776.0,785.0,19738.0,-3.2662986987931926,0.5628809922557723
2010-12-26,783.0,788.25,776.0,785.0,19738.0,-4.665308008154805,0.24022758997086952
2010-12-27,780.25,783.75,766.0,775.0,12064.0,-2.986334664421403,0.09462554978487338
2010-12-28,798.25,802.0,779.5,780.0,24215.0,0.012313200644145095,0.17763126691867986
2010-12-29,799.25,806.25,782.25,800.0,25276.0,2.02006048157041,10.859111589323074
2010-12-30,784.75,799.0,776.5,799.0,28967.0,2.254267844687274,1.578581582129577
2010-12-31,794.25,796.25,780.5,786.5,18720.0,-4.3271959470936405,3.370661121359056
2011-01-01,794.25,796.25,780.5,786.5,18720.0,-7.163198347916378,1.4085029355455823
2011-01-02,794.25,796.25,780.5,786.5,18720.0,-6.820923316973466,0.0919140916565385
2011-01-03,805.5,825.0,792.75,793.5,41582.0,-5.172479287244961,0.202394161349589
2011-01-04,789.25,808.75,783.25,803.5,42111.0,-4.839802008381018,0.10218935868194609
2011-01-05,808.25,810.25,776.0,794.25,43836.0,-1.1665576198581034,0.40699820980200857
2011-01-06,789.0,809.75,787.75,809.0,38317.0,-0.4570446680973561,0.21005259845106303
2011-01-07,774.0,794.0,772.0,789.0,41870.0,-0.6323633218077744,0.18528113197580176
2011-01-08,774.0,794.0,772.0,789.0,41870.0,-4.570908307970658,0.04153144870622544
2011-01-09,774.0,794.0,772.0,789.0,41870.0,-7.00050241967652,1.7213943542416283
2011-01-10,767.25,783.0,766.25,777.25,45406.0,-6.233079509019186,3.1032349093556073
2011-01-11,759.5,776.75,758.25,769.75,41649.0,-9.553610717466418,0.5734646950783433
2011-01-12,770.5,790.5,760.0,761.75,63833.0,-9.77238213417738,0.17653733206264713
2011-01-13,783.5,787.5,769.25,776.75,52198.0,-6.169715930084046,0.1502944576928382
2011-01-14,773.25,784.75,763.0,784.25,58445.0,-3.661888000185387,0.7753935399176216
2011-01-15,773.25,784.75,763.0,784.25,58445.0,-5.160719581870557,0.132733096371321
2011-01-16,773.25,784.75,763.0,784.25,58445.0,-3.0659143558463375,2.387145160490629
2011-01-17,773.25,784.75,763.0,784.25,58445.0,-0.5031032898225274,0.9339400150191648
2011-01-18,793.25,795.75,773.5,777.5,45206.0,-4.543664669209161,0.9329370756463826
2011-01-19,797.25,808.0,792.5,792.5,52166.0,-5.668378849272628,1.4680921630262251
2011-01-20,803.5,805.75,782.0,798.0,47555.0,-7.640153253865728,0.5369456128174863
2011-01-21,824.5,830.0,798.75,805.0,69697.0,-7.402276068619482,0.15042123332825708
2011-01-22,824.5,830.0,798.75,805.0,69697.0,-5.993033241528824,0.1764207823876149
2011-01-23,824.5,830.0,798.75,805.0,69697.0,-5.374809893301216,0.06929752846326909
2011-01-24,835.25,839.5,823.5,829.25,53540.0,-2.907507756090897,1.7608440111516404
2011-01-25,838.25,839.0,820.75,835.25,63195.0,-1.6976260833543657,0.38319105959116206
2011-01-26,856.5,861.25,839.75,840.5,48711.0,-1.6509666723905208,0.5670475065014544
2011-01-27,846.25,863.5,845.5,859.0,46081.0,0.7474248519187552,0.0788532458543701
2011-01-28,825.75,849.75,824.5,848.0,60972.0,3.064458522914399,0.22135483871518544
2011-01-29,825.75,849.75,824.5,848.0,60972.0,0.38106441403538716,0.016178272804438985
2011-01-30,825.75,849.75,824.5,848.0,60972.0,-4.765494340824675,1.310867808144327
2011-01-31,840.75,847.75,823.0,824.0,53841.0,-5.546878202640261,1.2452397454702577
2011-02-01,835.75,845.0,831.5,844.5,53425.0,-11.240615621388132,3.6429776660760984
2011-02-02,863.0,864.5,835.5,836.0,59330.0,-13.415668336797925,1.0503525177997615
2011-02-03,859.0,872.75,846.0,862.5,62142.0,-9.245037045367017,0.24115416569779818
2011-02-04,853.75,864.75,842.5,859.25,51667.0,-3.819441299978841,0.41127225186894445
2011-02-05,853.75,864.75,842.5,859.25,51667.0,-1.74569139864981,0.6843046415150231
2011-02-06,853.75,864.75,842.5,859.25,51667.0,-0.7224406008683049,0.18004677104554762
2011-02-07,858.75,869.5,851.5,861.0,63365.0,-6.517401997113393,0.273843127597296
2011-02-08,874.25,880.75,844.0,859.75,92302.0,-10.990504303965759,0.3873164576065338
2011-02-09,886.0,893.25,875.25,876.0,69104.0,-11.580022436442572,0.7735819353347165
2011-02-10,862.75,886.0,861.25,886.0,75619.0,-11.085039465111043,0.04767177129637447
2011-02-11,867.0,871.25,855.5,865.0,58881.0,-3.6566912254920525,0.017204041560738556
2011-02-12,867.0,871.25,855.5,865.0,58881.0,1.4507703246526322,0.025376296238751882
2011-02-13,867.0,871.25,855.5,865.0,58881.0,5.199878579097467,0.00863309879610492
2011-02-14,872.0,884.75,869.5,876.5,51283.0,5.574529078047685,4.682344807377264e-06
2011-02-15,840.25,874.0,830.5,873.0,95153.0,6.495914353281862,0.10393499526018068
2011-02-16,837.0,849.25,825.5,843.75,60655.0,7.264566810931692,0.06972323808399095
2011-02-17,850.75,853.5,837.75,837.75,55063.0,8.482987953117052,0.0016014240111163868
2011-02-18,822.25,852.75,817.25,851.25,64089.0,3.1337373611585786,0.03234136384759895
2011-02-19,822.25,852.75,817.25,851.25,64089.0,1.8164743615539973,0.5817322025309449
2011-02-20,822.25,852.75,817.25,851.25,64089.0,2.4889770055673996,1.178547264078404
2011-02-21,822.25,852.75,817.25,851.25,64089.0,-1.3187702276949769,1.544807905501489
2011-02-22,762.25,835.5,762.25,825.0,70284.0,-0.5796844879645828,0.06409905332899471
2011-02-23,763.0,767.75,723.0,758.75,62224.0,2.5956521544068667,0.2287860272583953
2011-02-24,747.25,769.5,741.0,764.0,26991.0,-1.9876819925705798,5.947547139162563
2011-02-25,776.5,795.0,749.0,749.0,24017.0,-6.208168785018725,1.46371037496237
2011-02-26,776.5,795.0,749.0,749.0,24017.0,-4.116192971512354,0.15439094459818523
2011-02-27,776.5,795.0,749.0,749.0,24017.0,2.3046971052396175,5.569003376845248
2011-02-28,782.5,783.5,764.5,783.5,10109.0,1.2418600372581488,2.1913260948361684
2011-03-01,775.75,784.75,766.0,784.5,4655.0,0.09388280594676734,0.08686204874998443
2011-03-02,776.75,793.0,768.75,771.0,1356.0,-1.3824696706938657,0.14117145393975516
2011-03-03,790.5,792.25,777.25,777.75,1237.0,4.726198691125072,0.012075705801957612
2011-03-04,800.5,802.5,783.0,800.25,172.0,2.981137299314268,2.626823193982207
2011-03-05,800.5,802.5,783.0,800.25,172.0,-1.1254006066155813,6.592125721655428
2011-03-06,800.5,802.5,783.0,800.25,172.0,-0.848060710214976,1.8674737996158717
2011-03-07,769.0,790.0,766.25,790.0,195.0,-0.33577237505347357,0.21620302950015707
2011-03-08,751.25,775.0,749.25,774.25,910.0,1.7829434976072487,5.451518604142365
2011-03-09,732.25,763.0,727.25,750.75,193.0,3.761276302835677,2.9021314168759087
2011-03-10,714.0,726.5,707.5,707.5,41.0,3.33137841554742,0.7237060205539922
2011-03-11,695.0,709.75,696.0,696.0,76.0,6.726337345337093,0.25354253425038387
2011-03-12,695.0,709.75,696.0,696.0,76.0,4.107896225219754,0.00841472359792725
2011-03-13,695.0,709.75,696.0,696.0,76.0,3.3729104008271813,1.2438049336889423
2011-03-14,700.5,699.5,690.0,690.0,39105.0,4.08050932583704,1.8755363635431157
2011-03-15,667.75,723.5,661.0,722.25,78878.0,5.922179886806713,0.8841073576513934
2011-03-16,662.0,697.5,656.0,668.25,81171.0,8.640373672195617,0.29630190946254564
2011-03-17,710.25,718.75,663.0,663.25,57595.0,11.73092169258025,0.18567126465869818
2011-03-18,723.0,749.0,705.5,708.75,62659.0,8.564031833740943,0.20225401036246538
2011-03-19,723.0,749.0,705.5,708.75,62659.0,8.481975306524195,2.622467297324633
2011-03-20,723.0,749.0,705.5,708.75,62659.0,11.523903598640853,0.8575902265069824
2011-03-21,721.0,741.75,717.25,724.0,41676.0,11.480827139086015,0.2533883538444621
2011-03-22,722.25,728.0,705.25,721.25,44492.0,10.609540239931746,5.864362774535546
2011-03-23,714.25,730.25,706.0,725.0,34716.0,6.343403699411702,1.473832356204841
2011-03-24,739.5,741.75,710.0,714.25,53090.0,2.7920084151350855,0.22811986013398686
2011-03-25,733.25,753.0,726.5,739.5,45619.0,3.3035623846332083,0.49210913700246506
2011-03-26,733.25,753.0,726.5,739.5,45619.0,3.101072925811651,1.0899682073689894
2011-03-27,733.25,753.0,726.5,739.5,45619.0,1.804960135566283,0.9652164231654725
2011-03-28,725.25,739.75,721.0,736.0,34681.0,2.940691999185878,0.324595464762571
2011-03-29,737.25,742.0,721.25,723.75,48274.0,4.355457906728246,0.798525300048867
2011-03-30,727.25,741.75,725.25,738.25,41211.0,5.013117079360468,0.5967769205390108
2011-03-31,763.25,773.5,721.75,726.5,58811.0,6.830403063244116,0.8549246207914009
2011-04-01,759.5,774.0,744.75,760.5,63746.0,9.058473210243939,0.20076655511540048
2011-04-02,759.5,774.0,744.75,760.5,63746.0,10.895293895940682,0.19674160445223082
2011-04-03,759.5,774.0,744.75,760.5,63746.0,12.850600421362266,1.7000831890844004
2011-04-04,790.0,792.0,764.25,765.5,55601.0,7.782364559099191,1.586240379874357
2011-04-05,786.25,798.25,778.5,788.25,65767.0,8.505880628138112,0.576725727446135
2011-04-06,782.25,792.5,777.75,786.0,45490.0,10.976898657222117,0.19212115101885377
2011-04-07,773.25,793.0,757.25,782.25,67304.0,11.202398515471408,0.9192452237391622
2011-04-08,797.5,802.25,765.75,772.25,74701.0,12.391706669288327,0.5564053169952901
2011-04-09,797.5,802.25,765.75,772.25,74701.0,14.678299703923596,1.1505647874079508
2011-04-10,797.5,802.25,765.75,772.25,74701.0,15.17629105202627,3.765619064199691
2011-04-11,798.25,809.25,786.25,803.0,60407.0,13.147203372926999,1.7245122979285725
2011-04-12,759.5,802.75,750.5,800.5,76981.0,12.313265809758814,0.45908601281308903
2011-04-13,752.75,769.5,741.25,761.0,77742.0,12.000565859165587,0.20418274940760947
2011-04-14,740.5,760.75,733.25,757.0,47045.0,11.890060541133506,2.6999344845647038
2011-04-15,744.25,748.75,730.0,742.5,55742.0,8.640592195389212,7.915948357936079
2011-04-16,744.25,748.75,730.0,742.5,55742.0,8.27884594288183,2.0275803186238996
2011-04-17,744.25,748.75,730.0,742.5,55742.0,9.891599409373828,0.26074612527357666
2011-04-18,775.0,780.0,740.5,745.0,47853.0,10.826452502600462,0.5221129603554677
2011-04-19,785.75,794.0,774.75,776.25,37885.0,9.5657403692701,2.0542592893439946
2011-04-20,785.0,808.5,780.25,785.75,30711.0,9.017280144949481,1.247575322013312
2011-04-21,799.5,800.0,780.0,785.5,39743.0,10.438463354805801,1.0294101066882801
2011-04-22,799.5,800.0,780.0,785.5,39743.0,11.314451261739743,3.8319413976093566
2011-04-23,799.5,800.0,780.0,785.5,39743.0,11.67107443056758,2.875353861952157
2011-04-24,799.5,800.0,780.0,785.5,39743.0,11.934479669017481,2.008968659324494
2011-04-25,826.0,830.0,806.75,808.5,24882.0,12.99551206094502,8.879872837431291
2011-04-26,811.25,829.0,798.5,827.0,22804.0,11.579653606895363,3.9618441410628757
2011-04-27,777.0,817.25,765.0,811.25,18882.0,11.754238153126003,1.5096806604628819
2011-04-28,743.0,784.25,737.75,779.25,21963.0,12.519701518157596,1.1023343066113558
2011-04-29,769.25,769.25,736.5,743.0,4479.0,13.583418067821647,0.2526859314033136
2011-04-30,769.25,769.25,736.5,743.0,4479.0,13.278168231212259,1.2663919739032248
2011-05-01,769.25,769.25,736.5,743.0,4479.0,8.411218351487031,3.8146061094138313
2011-05-02,759.75,793.0,759.25,772.0,3035.0,9.702005072316332,2.3105713421071554
2011-05-03,760.75,764.5,748.25,764.5,1722.0,10.45173312989124,1.7389339545620977
2011-05-04,741.0,758.0,740.0,758.0,1049.0,12.2734011667627,0.8110050050362488
2011-05-05,722.5,741.0,718.0,741.0,412.0,13.390041177511396,2.4081333029761063
2011-05-06,724.5,738.25,709.25,713.25,95.0,15.460150113821545,0.07591163940952868
2011-05-07,724.5,738.25,709.25,713.25,95.0,17.537390286152803,4.372648623384769
2011-05-08,724.5,738.25,709.25,713.25,95.0,17.897747984527193,1.8098183471753222
2011-05-09,759.25,761.25,752.0,752.0,955.0,19.19003117726857,4.764557642739724
2011-05-10,769.0,778.75,765.75,765.75,21.0,19.12602649199461,3.154832403756214
2011-05-11,727.75,759.75,739.0,759.75,80.0,17.677487745992522,4.001380581532326
2011-05-12,700.5,719.75,707.0,713.5,65.0,15.506734360833173,1.8786330049448015
2011-05-13,696.0,712.0,701.0,701.0,49031.0,13.475415677284898,0.9924471011949663
2011-05-14,696.0,712.0,701.0,701.0,49031.0,11.613450180253157,2.4733289965378114
2011-05-15,696.0,712.0,701.0,701.0,49031.0,12.530328493674535,0.9846525864572688
2011-05-16,736.5,747.75,729.75,730.0,41678.0,13.412502287606573,0.2145262701483385
2011-05-17,764.0,766.0,732.0,737.0,57826.0,13.960414967050193,0.43065870373847037
2011-05-18,817.0,822.25,767.0,768.25,96596.0,14.815265790853914,0.4892678080135317
2011-05-19,812.0,834.5,805.0,816.0,75227.0,16.438166580856038,5.693916943888106
2011-05-20,806.5,818.5,790.0,812.5,63777.0,16.735458828702306,5.460565303937203
2011-05-21,806.5,818.5,790.0,812.5,63777.0,18.54682331522837,5.10448692104484
2011-05-22,806.5,818.5,790.0,812.5,63777.0,19.47029651001558,4.4482792853740065
2011-05-23,803.0,821.0,785.25,816.5,61542.0,19.030520307706897,0.9643148110719845
2011-05-24,779.75,809.75,777.5,803.5,50702.0,17.005133160260073,5.025840201338911
2011-05-25,796.5,800.0,778.25,780.0,43703.0,15.746116898681137,4.483271343417924
2011-05-26,814.5,828.75,799.25,800.0,63795.0,15.63077756916664,1.7654226817887468
2011-05-27,819.75,827.0,803.5,817.25,54020.0,15.422637201633622,3.446540368863296
2011-05-28,819.75,827.0,803.5,817.25,54020.0,16.882730828218214,0.38842227839657595
2011-05-29,819.75,827.0,803.5,817.25,54020.0,19.04555265402809,0.4509900423437419
2011-05-30,819.75,827.0,803.5,817.25,54020.0,20.83540016288072,4.276810408773353
2011-05-31,782.25,807.5,772.0,794.0,86406.0,19.63615738157087,0.9264681703910769
2011-06-01,759.25,788.25,754.25,782.5,79412.0,20.343575151187686,1.2256294479668444
2011-06-02,769.75,773.5,758.5,760.0,56763.0,21.913684618251885,0.13154691540945984
2011-06-03,773.75,781.5,758.75,770.0,61218.0,22.739624412723206,0.0093057793467551
2011-06-04,773.75,781.5,758.75,770.0,61218.0,21.90339550974954,0.05624195247369629
2011-06-05,773.75,781.5,758.75,770.0,61218.0,23.455104276303548,0.23853110045793285
2011-06-06,744.0,778.0,741.0,772.75,70949.0,24.875370760594755,0.6971648971767553
2011-06-07,733.75,747.0,731.25,742.75,75691.0,24.213020380116355,0.019560273391334107
2011-06-08,748.0,759.5,731.5,733.25,80933.0,21.19786124527088,0.21195953667801504
2011-06-09,745.0,777.0,739.0,749.25,93271.0,20.130575272824114,1.523106653415208
2011-06-10,759.25,763.75,737.5,744.0,110637.0,19.43919603582107,2.480639186639678
2011-06-11,759.25,763.75,737.5,744.0,110637.0,19.564824207756054,1.5031305473260983
2011-06-12,759.25,763.75,737.5,744.0,110637.0,19.586686754570422,0.5557116843116277
2011-06-13,743.0,770.0,740.25,760.75,74394.0,22.06563958032039,0.9370722994823094
2011-06-14,731.25,748.0,714.25,743.0,55466.0,22.54162865500647,2.1162890231432687
2011-06-15,708.5,734.25,701.0,731.0,57233.0,21.014417448041517,3.6122384225810533
2011-06-16,673.25,717.75,670.25,708.75,64672.0,20.929390359089197,1.4927839123196531
2011-06-17,672.25,683.75,664.0,674.0,51422.0,22.46096840794408,4.535325864539189
2011-06-18,672.25,683.75,664.0,674.0,51422.0,22.979344150973027,8.109583453046778
2011-06-19,672.25,683.75,664.0,674.0,51422.0,23.30110302786085,8.47048051870398
2011-06-20,659.25,675.0,654.25,673.5,34631.0,23.291125991989148,4.4117336706038035
2011-06-21,674.25,679.5,655.75,660.75,33872.0,21.415824635463842,11.413031115118603
2011-06-22,638.25,681.25,617.25,674.25,42329.0,21.32124862932313,4.860808912604545
2011-06-23,649.0,652.0,606.0,635.0,39718.0,21.990735492129684,0.5311080036745931
2011-06-24,635.75,659.25,631.5,650.0,25110.0,22.0360953015938,0.26349934874024
2011-06-25,635.75,659.25,631.5,650.0,25110.0,22.794460060497883,1.113332336087044
2011-06-26,635.75,659.25,631.5,650.0,25110.0,23.350188870501547,6.445455909872674
2011-06-27,622.75,637.75,612.5,636.75,20737.0,22.72046453903588,2.176712068464225
2011-06-28,640.25,645.0,623.0,624.0,21684.0,22.95530359497174,0.7572993370497068
2011-06-29,641.25,664.25,628.75,640.0,22366.0,25.744927219613764,0.20890785373098725
2011-06-30,584.75,651.0,580.25,643.25,6507.0,27.12477161449644,0.09373906325769399
2011-07-01,584.5,595.25,565.25,585.5,3803.0,25.880914377527485,0.2681190999480409
2011-07-02,584.5,595.25,565.25,585.5,3803.0,25.699948977343006,0.13006747206774802
2011-07-03,584.5,595.25,565.25,585.5,3803.0,25.63428858531738,0.6820630172310029
2011-07-04,584.5,595.25,565.25,585.5,3803.0,25.72408564994619,2.870123252545366
2011-07-05,613.75,615.0,589.25,589.25,1530.0,25.97476761089978,1.067286470485105
2011-07-06,611.25,614.0,597.5,613.75,863.0,25.505637199267873,0.2780664370350946
2011-07-07,624.5,634.0,606.75,608.25,1376.0,25.693086034892154,3.935149204054195
2011-07-08,650.5,652.5,624.5,624.5,869.0,25.34290246445751,2.5349805598375967
2011-07-09,650.5,652.5,624.5,624.5,869.0,26.225793547512765,1.1968916977548192
